# LAMMPS data file for water simulation (atomic style, for MLP)
# Generated by generate_water_data_atomic.py
# 1000 water molecules
# Box size: 31.042817 Angstroms
# Density: 1.000 g/cm^3

3000 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2 atom types

0.0 31.042817 xlo xhi
0.0 31.042817 ylo yhi
0.0 31.042817 zlo zhi

Masses

1 15.9994  # Oxygen
2 1.00794  # Hydrogen

Atoms  # atomic

225 2 1.898320 22.728990 14.309584
226 1 2.822074 22.576594 16.932446
227 2 2.388043 22.589826 16.079408
228 2 2.959131 23.499473 17.146317
229 1 2.822074 22.576594 19.754520
230 2 2.870955 22.556563 18.798779
231 2 2.458444 21.724193 19.994141
232 1 2.822074 22.576594 22.576594
233 2 3.349936 23.078594 21.955635
234 2 2.051161 23.122200 22.732280
235 1 2.822074 22.576594 25.398668
236 2 2.959875 22.353569 24.478069
237 2 1.999232 22.145445 25.629479
238 1 2.822074 22.576594 28.220743
239 2 2.913932 23.307966 27.610097
240 2 1.879640 22.508700 28.373842
241 1 2.822074 25.398668 2.822074
242 2 2.476377 25.233353 1.944922
243 2 2.508984 26.276075 3.041992
244 1 2.822074 25.398668 5.644149
245 2 2.701327 24.491412 5.363901
246 2 1.933820 25.748381 5.714412
247 1 2.822074 25.398668 8.466223
248 2 3.415512 24.677970 8.254901
249 2 3.388618 26.168378 8.519205
250 1 2.822074 25.398668 11.288297
251 2 2.785584 24.915438 10.462834
252 2 1.907226 25.589596 11.495255
253 1 2.822074 25.398668 14.110371
254 2 3.017196 26.252344 13.723851
255 2 1.869822 25.391108 14.207279
256 1 2.822074 25.398668 16.932446
257 2 2.627362 25.482182 15.998987
258 2 3.236151 26.229331 17.166480
259 1 2.822074 25.398668 19.754520
260 2 3.557411 25.271146 19.155145
261 2 2.479379 24.517641 19.904794
262 1 2.822074 25.398668 22.576594
263 2 3.101655 24.658738 22.037549
264 2 3.618792 25.911705 22.711742
265 1 2.822074 25.398668 25.398668
266 2 2.990807 25.516356 24.463836
267 2 2.249669 26.129182 25.633047
268 1 2.822074 25.398668 28.220743
269 2 2.734284 25.444392 27.268674
270 2 2.416048 24.565364 28.459443
271 1 2.822074 28.220743 2.822074
272 2 2.887087 28.712398 2.003368
273 2 3.724405 27.976002 3.027339
274 1 2.822074 28.220743 5.644149
275 2 3.729375 28.130173 5.352886
276 2 2.686638 29.165495 5.717173
277 1 2.822074 28.220743 8.466223
278 2 2.443092 28.486665 7.628434
279 2 2.384854 27.395545 8.676271
280 1 2.822074 28.220743 11.288297
281 2 3.260807 27.701611 10.614318
282 2 3.419808 28.949023 11.457276
283 1 2.822074 28.220743 14.110371
284 2 2.878524 28.363868 13.165617
285 2 1.945918 28.524841 14.347238
286 1 2.822074 28.220743 16.932446
287 2 2.280997 28.509925 16.197707
288 2 2.520957 27.331009 17.116658
289 1 2.822074 28.220743 19.754520
290 2 2.820944 27.291222 19.525998
291 2 1.895731 28.454917 19.811814
292 1 2.822074 28.220743 22.576594
293 2 3.635081 27.917210 22.172713
294 2 2.294137 27.428745 22.677854
295 1 2.822074 28.220743 25.398668
296 2 1.923794 27.926842 25.247182
297 2 3.335433 27.413741 25.436649
298 1 2.822074 28.220743 28.220743
299 2 1.989102 28.224498 27.749176
300 2 3.035093 29.146419 28.338973
301 1 5.644149 2.822074 2.822074
302 2 4.730067 3.002426 2.602620
303 2 6.052695 3.685958 2.877095
304 1 5.644149 2.822074 5.644149
305 2 6.126197 2.147027 5.166475
306 2 6.277386 3.529817 5.763910
307 1 5.644149 2.822074 8.466223
308 2 4.897819 2.889591 7.870685
309 2 5.747780 1.882288 8.615535
310 1 5.644149 2.822074 11.288297
311 2 4.879260 3.370196 11.112968
312 2 5.296174 1.931449 11.332255
313 1 5.644149 2.822074 14.110371
314 2 6.336937 2.163040 14.066209
315 2 4.831789 2.315931 14.121444
316 1 5.644149 2.822074 16.932446
317 2 5.715232 2.080195 16.331785
318 2 4.703924 2.919697 17.083042
319 1 5.644149 2.822074 19.754520
320 2 5.423973 2.886029 18.825184
321 2 5.440876 1.916192 19.987521
322 1 5.644149 2.822074 22.576594
323 2 4.721260 3.075685 22.562830
324 2 6.121069 3.651994 22.580045
325 1 5.644149 2.822074 25.398668
326 2 6.213744 3.030253 24.658091
327 2 5.819430 1.899560 25.584344
328 1 5.644149 2.822074 28.220743
329 2 5.965479 3.293602 27.452212
330 2 4.797855 3.225673 28.413427
331 1 5.644149 5.644149 2.822074
332 2 5.413031 5.690182 1.894337
333 2 5.883102 6.541383 3.054675
334 1 5.644149 5.644149 5.644149
335 2 6.293175 5.820367 4.963015
336 2 5.724226 4.705716 5.814921
337 1 5.644149 5.644149 8.466223
338 2 5.409921 5.556204 7.542299
339 2 5.377158 6.533693 8.697867
340 1 5.644149 5.644149 11.288297
341 2 6.500565 5.659488 10.861041
342 2 5.446024 4.713824 11.395418
343 1 5.644149 5.644149 14.110371
344 2 5.122273 4.850400 13.992726
345 2 5.000725 6.352222 14.139867
346 1 5.644149 5.644149 16.932446
347 2 6.343759 6.029401 16.404849
348 2 5.021769 6.359256 17.064723
349 1 5.644149 5.644149 19.754520
350 2 6.058190 5.925664 18.938707
351 2 6.061352 4.807287 19.959059
352 1 5.644149 5.644149 22.576594
353 2 5.726780 6.530412 22.224542
354 2 4.700806 5.507968 22.664860
355 1 5.644149 5.644149 25.398668
356 2 6.172616 5.208567 24.729921
357 2 6.101017 6.468400 25.566335
358 1 5.644149 5.644149 28.220743
359 2 5.934749 5.840360 27.330077
360 2 6.089814 4.826989 28.444048
361 1 5.644149 8.466223 2.822074
362 2 5.861523 8.345338 1.897754
363 2 5.139294 7.686705 3.053818
364 1 5.644149 8.466223 5.644149
365 2 6.571696 8.599914 5.449176
366 2 5.543788 7.515555 5.693032
367 1 5.644149 8.466223 8.466223
368 2 5.473712 7.889609 7.721441
369 2 4.798259 8.873450 8.652953
370 1 5.644149 8.466223 11.288297
371 2 5.666012 8.773262 10.381941
372 2 4.714380 8.455059 11.515537
373 1 5.644149 8.466223 14.110371
374 2 5.378348 7.970331 13.335985
375 2 6.527494 8.152794 14.304524
376 1 5.644149 8.466223 16.932446
377 2 5.919139 7.843436 16.259579
378 2 4.727532 8.248078 17.101145
379 1 5.644149 8.466223 19.754520
380 2 5.756461 8.521282 18.805528
381 2 5.208105 9.284445 19.992449
382 1 5.644149 8.466223 22.576594
383 2 4.687066 8.475517 22.564856
384 2 5.893105 9.390476 22.579537
385 1 5.644149 8.466223 25.398668
386 2 6.316519 8.799608 24.804528
387 2 5.063941 9.212816 25.547630
388 1 5.644149 8.466223 28.220743
389 2 5.733430 7.534253 28.021512
390 2 4.699360 8.611519 28.270693
391 1 5.644149 11.288297 2.822074
392 2 4.992675 11.893449 2.467666
393 2 6.438128 11.815491 2.910931
394 1 5.644149 11.288297 5.644149
395 2 5.069556 11.903831 5.188963
396 2 5.110845 10.501662 5.758272
397 1 5.644149 11.288297 8.466223
398 2 5.357268 11.782235 7.698136
399 2 6.517356 11.629845 8.658796
400 1 5.644149 11.288297 11.288297
401 2 6.374623 11.905683 11.249915
402 2 6.059153 10.425795 11.297920
403 1 5.644149 11.288297 14.110371
404 2 5.101205 10.500330 14.086849
405 2 6.543304 10.960094 14.116269
406 1 5.644149 11.288297 16.932446
407 2 5.875020 10.773564 16.159154
408 2 6.431742 11.796569 17.126324
409 1 5.644149 11.288297 19.754520
410 2 6.130626 12.092198 19.571999
411 2 6.314951 10.607002 19.800281
412 1 5.644149 11.288297 22.576594
413 2 6.238974 11.956967 22.237042
414 2 4.802678 11.736529 22.661726
415 1 5.644149 11.288297 25.398668
416 2 5.519532 11.189055 24.454818
417 2 5.098136 12.038033 25.635308
418 1 5.644149 11.288297 28.220743
419 2 5.687475 10.981774 27.314984
420 2 4.715779 11.235460 28.447832
421 1 5.644149 14.110371 2.822074
422 2 5.488941 13.358235 2.250731
423 2 6.590568 14.111677 2.965320
424 1 5.644149 14.110371 5.644149
425 2 5.214317 13.627504 4.938234
426 2 6.444046 13.615324 5.821134
427 1 5.644149 14.110371 8.466223
428 2 6.556956 14.044483 8.185735
429 2 5.348580 13.202668 8.536546
430 1 5.644149 14.110371 11.288297
431 2 6.164963 13.355333 11.014616
432 2 6.276336 14.825817 11.356914
433 1 5.644149 14.110371 14.110371
434 2 5.096216 14.395762 13.379239
435 2 5.353474 13.216985 14.293679
436 1 5.644149 14.110371 16.932446
437 2 4.924100 14.094327 16.301966
438 2 5.804036 15.040791 17.090518
439 1 5.644149 14.110371 19.754520
440 2 5.220189 13.616413 19.052739
441 2 6.453592 13.630709 19.930469
442 1 5.644149 14.110371 22.576594
443 2 5.652669 14.264864 21.631982
444 2 6.567233 14.020608 22.813425
445 1 5.644149 14.110371 25.398668
446 2 4.784459 14.530277 25.369595
447 2 5.453006 13.172478 25.405958
448 1 5.644149 14.110371 28.220743
449 2 4.848765 13.703567 27.877076
450 2 5.421621 15.037350 28.306906
451 1 5.644149 16.932446 2.822074
452 2 5.531666 17.010001 1.874675
453 2 6.198339 17.675873 3.059604
454 1 5.644149 16.932446 5.644149
455 2 5.519794 17.143944 4.718926
456 2 6.474111 17.349080 5.876118
457 1 5.644149 16.932446 8.466223
458 2 6.170784 17.639335 8.093135
459 2 4.769032 17.308813 8.559763
460 1 5.644149 16.932446 11.288297
461 2 5.969648 16.083294 10.989595
462 2 4.697302 16.813677 11.363187
463 1 5.644149 16.932446 14.110371
464 2 5.396399 17.763292 13.704728
465 2 6.594253 16.988927 14.212073
466 1 5.644149 16.932446 16.932446
467 2 6.252906 16.483842 16.345589
468 2 6.041233 17.790879 17.079581
469 1 5.644149 16.932446 19.754520
470 2 5.646831 17.840162 19.450751
471 2 4.716853 16.707603 19.830680
472 1 5.644149 16.932446 22.576594
473 2 5.475897 17.810963 22.235815
474 2 6.596419 16.886483 22.662033
475 1 5.644149 16.932446 25.398668
476 2 5.938827 16.735889 24.509420
477 2 5.056078 16.210852 25.621619
478 1 5.644149 16.932446 28.220743
479 2 5.116958 16.161371 28.011587
480 2 5.011394 17.648758 28.273182
481 1 5.644149 19.754520 2.822074
482 2 5.014684 20.472083 2.750589
483 2 6.498556 20.185680 2.839997
484 1 5.644149 19.754520 5.644149
485 2 5.311935 20.581852 5.295743
486 2 6.587332 19.892380 5.731500
487 1 5.644149 19.754520 8.466223
488 2 5.004308 19.654059 7.761423
489 2 5.660840 20.695120 8.642929
490 1 5.644149 19.754520 11.288297
491 2 6.105638 18.941714 11.081885
492 2 4.722641 19.500791 11.340048
493 1 5.644149 19.754520 14.110371
494 2 5.363313 20.579249 13.713906
495 2 6.591726 19.846437 14.209772
496 1 5.644149 19.754520 16.932446
497 2 5.882615 19.160411 16.220828
498 2 6.444301 20.248640 17.110861
499 1 5.644149 19.754520 19.754520
500 2 5.854149 18.876756 19.435674
501 2 6.492692 20.190197 19.834460
502 1 5.644149 19.754520 22.576594
503 2 5.043978 20.376448 22.165214
504 2 6.461406 20.242048 22.679734
505 1 5.644149 19.754520 25.398668
506 2 5.505821 18.963885 24.877138
507 2 4.766067 20.112440 25.529425
508 1 5.644149 19.754520 28.220743
509 2 5.111240 19.890266 27.437280
510 2 5.549026 18.822533 28.417171
511 1 5.644149 22.576594 2.822074
512 2 5.847300 21.882964 2.194508
513 2 6.482486 23.010951 2.979416
514 1 5.644149 22.576594 5.644149
515 2 6.421825 22.693085 5.098364
516 2 5.311900 23.463791 5.780986
517 1 5.644149 22.576594 8.466223
518 2 6.055676 21.808272 8.070549
519 2 4.724135 22.331714 8.565425
520 1 5.644149 22.576594 11.288297
521 2 6.243116 22.450154 10.552442
522 2 5.685366 23.514941 11.472789
523 1 5.644149 22.576594 14.110371
524 2 5.457155 22.346224 13.200319
525 2 6.410478 22.050370 14.338538
526 1 5.644149 22.576594 16.932446
527 2 5.536239 22.589435 15.981434
528 2 5.780697 23.493510 17.170881
529 1 5.644149 22.576594 19.754520
530 2 6.474750 22.243122 19.415212
531 2 5.781142 23.520113 19.839590
532 1 5.644149 22.576594 22.576594
533 2 6.440662 22.426728 22.067342
534 2 5.615789 23.524816 22.704273
535 1 5.644149 22.576594 25.398668
536 2 6.269580 22.426584 24.689750
537 2 5.703464 23.515275 25.576407
538 1 5.644149 22.576594 28.220743
539 2 5.795943 22.699624 27.283697
540 2 5.022632 23.265619 28.455677
541 1 5.644149 25.398668 2.822074
542 2 5.573073 24.874622 2.024230
543 2 6.580189 25.405520 3.022108
544 1 5.644149 25.398668 5.644149
545 2 5.671124 25.419923 4.687565
546 2 6.210866 24.665495 5.883981
547 1 5.644149 25.398668 8.466223
548 2 5.815430 25.248037 7.536597
549 2 4.989270 24.740609 8.699297
550 1 5.644149 25.398668 11.288297
551 2 5.661468 24.815141 10.529727
552 2 4.713587 25.517478 11.478484
553 1 5.644149 25.398668 14.110371
554 2 4.713046 25.388773 13.888600
555 2 5.867746 26.327724 14.165973
556 1 5.644149 25.398668 16.932446
557 2 6.235287 25.544333 16.193819
558 2 5.717642 24.462433 17.117632
559 1 5.644149 25.398668 19.754520
560 2 5.668865 25.886923 18.931581
561 2 6.563394 25.229406 19.960845
562 1 5.644149 25.398668 22.576594
563 2 5.029809 26.102409 22.367864
564 2 5.100112 24.612846 22.628926
565 1 5.644149 25.398668 25.398668
566 2 5.394376 24.980905 24.574460
567 2 6.502090 25.027902 25.605312
568 1 5.644149 25.398668 28.220743
569 2 5.976458 24.616161 27.780873
570 2 4.707929 25.232651 28.331026
571 1 5.644149 28.220743 2.822074
572 2 5.538017 27.669014 2.047114
573 2 6.580702 28.184033 3.016371
574 1 5.644149 28.220743 5.644149
575 2 5.545270 28.473798 4.726315
576 2 4.805858 27.820058 5.874266
577 1 5.644149 28.220743 8.466223
578 2 5.175436 28.550598 7.699583
579 2 5.228373 27.380256 8.658433
580 1 5.644149 28.220743 11.288297
581 2 5.809129 28.390536 10.360836
582 2 4.938210 28.823911 11.520828
583 1 5.644149 28.220743 14.110371
584 2 5.173196 28.405962 13.297888
585 2 6.101369 29.036638 14.314075
586 1 5.644149 28.220743 16.932446
587 2 5.365771 28.415592 16.037587
588 2 6.245302 28.931032 17.156803
589 1 5.644149 28.220743 19.754520
590 2 5.689341 28.084429 18.808154
591 2 4.753268 27.963321 19.991791
592 1 5.644149 28.220743 22.576594
593 2 6.238127 28.222258 21.825981
594 2 5.492864 29.146987 22.764786
595 1 5.644149 28.220743 25.398668
596 2 5.859428 28.119255 24.471529
597 2 5.195046 27.408027 25.631119
598 1 5.644149 28.220743 28.220743
599 2 5.584928 28.133948 27.269327
600 2 6.424427 27.720245 28.459279
601 1 8.466223 2.822074 2.822074
602 2 7.765710 3.088489 2.226645
603 2 8.312462 1.889174 2.971359
604 1 8.466223 2.822074 5.644149
605 2 9.364760 2.669243 5.351737
606 2 8.085566 1.946884 5.717461
607 1 8.466223 2.822074 8.466223
608 2 8.701308 2.031930 7.979767
609 2 9.295434 3.284422 8.588186
610 1 8.466223 2.822074 11.288297
611 2 8.426213 2.798482 10.332225
612 2 8.005587 3.626182 11.528002
613 1 8.466223 2.822074 14.110371
614 2 8.148347 2.470784 13.278637
615 2 9.233007 2.288418 14.318902
616 1 8.466223 2.822074 16.932446
617 2 8.183111 3.439520 16.258027
618 2 9.379508 3.053484 17.101534
619 1 8.466223 2.822074 19.754520
620 2 8.126504 2.177564 19.133690
621 2 9.371122 2.551590 19.910173
622 1 8.466223 2.822074 22.576594
623 2 8.766101 3.728121 22.503216
624 2 7.511342 2.886069 22.594991
625 1 8.466223 2.822074 25.398668
626 2 8.468643 2.896727 24.444387
627 2 7.539475 2.833380 25.637924
628 1 8.466223 2.822074 28.220743
629 2 9.012945 2.066962 28.003644
630 2 9.079703 3.554816 28.275173
631 1 8.466223 5.644149 2.822074
632 2 8.792196 5.449820 1.943320
633 2 7.910005 4.896945 3.042394
634 1 8.466223 5.644149 5.644149
635 2 8.276809 5.123831 4.863364
636 2 7.642986 6.091577 5.839905
637 1 8.466223 5.644149 8.466223
638 2 7.777141 5.668503 7.802292
639 2 8.606258 4.711993 8.632682
640 1 8.466223 5.644149 11.288297
641 2 7.933552 4.849029 11.271624
642 2 9.369614 5.327764 11.292477
643 1 8.466223 5.644149 14.110371
644 2 8.461871 6.362233 13.477468
645 2 9.393924 5.469727 14.269052
646 1 8.466223 5.644149 16.932446
647 2 8.641076 5.782594 16.001590
648 2 7.847174 6.335916 17.165828
649 1 8.466223 5.644149 19.754520
650 2 8.040163 4.796316 19.628485
651 2 7.745082 6.272789 19.786119
652 1 8.466223 5.644149 22.576594
653 2 7.526921 5.537713 22.426206
654 2 8.806054 4.750099 22.614299
655 1 8.466223 5.644149 25.398668
656 2 8.461938 4.793571 24.959657
657 2 7.540682 5.862071 25.508736
658 1 8.466223 5.644149 28.220743
659 2 9.214222 5.434265 27.661566
660 2 8.028349 4.804599 28.360938
661 1 8.466223 8.466223 2.822074
662 2 8.939727 9.297307 2.785674
663 2 9.152628 7.799143 2.831200
664 1 8.466223 8.466223 5.644149
665 2 9.246659 8.999856 5.494527
666 2 8.793571 7.567519 5.681661
667 1 8.466223 8.466223 8.466223
668 2 8.208734 8.675379 7.568345
669 2 9.115014 9.133025 8.691337
670 1 8.466223 8.466223 11.288297
671 2 8.468979 8.480324 10.331205
672 2 9.374944 8.284904 11.528257
673 1 8.466223 8.466223 14.110371
674 2 8.396683 8.591651 13.163976
675 2 9.294066 8.884083 14.347650
676 1 8.466223 8.466223 16.932446
677 2 7.936589 8.865404 16.242247
678 2 9.156735 9.106129 17.105491
679 1 8.466223 8.466223 19.754520
680 2 7.817505 8.570330 19.058417
681 2 8.482040 7.525201 19.929045
682 1 8.466223 8.466223 22.576594
683 2 8.459265 8.065101 21.707523
684 2 7.541479 8.582861 22.794486
685 1 8.466223 8.466223 25.398668
686 2 8.459874 8.529911 24.443610
687 2 9.389871 8.542174 25.638118
688 1 8.466223 8.466223 28.220743
689 2 8.030861 8.021189 27.493669
690 2 9.237759 7.929814 28.403033
691 1 8.466223 11.288297 2.822074
692 2 8.993658 11.567489 2.073679
693 2 7.900474 12.037265 3.009710
694 1 8.466223 11.288297 5.644149
695 2 8.396360 11.797154 4.836426
696 2 7.565723 11.034680 5.846659
697 1 8.466223 11.288297 8.466223
698 2 7.625534 11.071587 8.063096
699 2 8.908300 10.445335 8.567294
700 1 8.466223 11.288297 11.288297
701 2 8.401874 10.744281 10.503352
702 2 7.562144 11.533538 11.485097
703 1 8.466223 11.288297 14.110371
704 2 8.212631 10.385456 13.918535
705 2 9.421907 11.264079 14.158468
706 1 8.466223 11.288297 16.932446
707 2 8.573045 11.218223 15.983809
708 2 7.931185 10.531066 17.170286
709 1 8.466223 11.288297 19.754520
710 2 7.808343 11.673059 19.175396
711 2 8.163359 10.391958 19.899717
712 1 8.466223 11.288297 22.576594
713 2 9.268214 10.848340 22.294674
714 2 7.819475 10.586190 22.647276
